,id,rank,slug,name,symbol,category,rounds,tokenRole,totalTokensForSale
353,3942,842.0,akropolis,Akropolis,AKRO,DeFi,"[{'startDate': '2019-07-16', 'endDate': '2019-07-16', 'type': 'IEO', 'tokensForSale': 256000000, 'values': {'USD': {'price': 0.008125, 'raise': 2400000}, 'HT': {'price': 0.001935}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}, {'startDate': '2019-01-01', 'endDate': '2019-03-01', 'type': 'Private/Pre-sale', 'tokensForSale': 64000000, 'values': {'USD': {'price': 0.005}}}]",Utility,320000000.0
354,135723,845.0,arc,Arc,ARC,DeFi,"[{'startDate': '2021-09-28', 'endDate': '2021-09-28', 'type': 'IDO', 'tokensForSale': 49250000, 'values': {'USD': {'price': 0.004, 'raise': 197000}}}, {'type': 'Seed', 'tokensForSale': 80000000, 'values': {'USD': {'price': 0.00125, 'raise': 100000}}}, {'type': 'Private', 'tokensForSale': 200000000, 'values': {'USD': {'price': 0.0025, 'raise': 500000}}}]",Utility,
355,107961,846.0,lossless-protocol,Lossless Protocol,LSS,Security,"[{'type': 'Private', 'tokensForSale': 29155844, 'values': {'USD': {'price': 0.077, 'raise': 2245000}}}, {'startDate': '2021-06-03', 'endDate': '2021-06-03', 'type': 'IDO', 'tokensForSale': 2597402, 'values': {'USD': {'price': 0.077, 'raise': 200000}}}, {'startDate': '2021-05-31', 'endDate': '2021-05-31', 'type': 'IEO', 'tokensForSale': 649350, 'values': {'USD': {'price': 0.077, 'raise': 50000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-05-28', 'endDate': '2021-05-30', 'type': 'IDO', 'tokensForSale': 2597402, 'values': {'USD': {'price': 0.077, 'raise': 200000}}}]",Utility,
356,100545,847.0,polydoge,PolyDoge,POLYDOGE,Meme,"[{'startDate': '2021-11-10', 'endDate': '2021-11-11', 'type': 'IEO', 'tokensForSale': 1951574920962, 'values': {'USD': {'price': 7.6861e-08, 'raise': 150000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
357,137671,849.0,yieldly,Yieldly,YLDY,DeFi,"[{'startDate': '2021-05-21', 'endDate': '2021-05-21', 'type': 'IDO', 'tokensForSale': 427500000, 'values': {'USD': {'price': 0.002, 'raise': 855000}}}]",Utility,
358,3958,851.0,neonexchange,Nash,NEX,Exchange token,"[{'startDate': '2018-09-03', 'endDate': '2018-09-14', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'raise': 25000000, 'price': 1, 'hardCap': 25000000}}}]",,
359,91135,854.0,scallop,Scallop,SCLP,Financial services,"[{'type': 'Private', 'tokensForSale': 7500000, 'values': {'USD': {'price': 0.1, 'raise': 750000}}}, {'type': 'Private 2', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.12, 'raise': 1200000}}}, {'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.075, 'raise': 375000}}}, {'startDate': '2021-10-27', 'endDate': '2021-10-27', 'type': 'ICO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.15, 'raise': 150000}}}]",Utility,
360,4013,856.0,cypherium,Cypherium,CPH,Blockchain infrastructure,"[{'startDate': '2020-09-14', 'type': 'ICO', 'tokensForSale': 200000000, 'values': {'USD': {'raise': 50000000, 'price': 0.25, 'hardCap': 50000000}}}, {'startDate': '2020-09-14', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'raise': 28000000, 'price': 0.28, 'hardCap': 28000000}}}, {'endDate': '2018-01-11', 'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'hardCap': 25000000, 'raise': 25000000}}}]",Utility,
361,1198,857.0,arcblock,Arcblock,ABT,Blockchain infrastructure,"[{'startDate': '2018-02-04', 'endDate': '2018-02-04', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.5, 'hardCap': 45000000, 'raise': 45000000}, 'BTC': {'price': 5.8491e-05}, 'ETH': {'price': 0.00053}}}]",,
362,29352,860.0,antimatter-token,Antimatter,MATTER,DeFi,"[{'type': 'Seed', 'tokensForSale': 8150000, 'values': {'USD': {'price': 0.0184, 'raise': 150000}}}, {'type': 'Private', 'tokensForSale': 15850000, 'values': {'USD': {'price': 0.0347, 'raise': 550000}}}, {'startDate': '2021-02-27', 'endDate': '2021-02-27', 'type': 'IDO', 'tokensForSale': 500000, 'values': {'USD': {'price': 0.05, 'raise': 25000}}}, {'startDate': '2021-02-27', 'endDate': '2021-02-27', 'type': 'IDO', 'tokensForSale': 250000, 'values': {'USD': {'price': 0.05, 'raise': 12500}}}, {'startDate': '2021-02-27', 'endDate': '2021-02-27', 'type': 'IDO', 'tokensForSale': 250000, 'values': {'USD': {'price': 0.05, 'raise': 12500}}}]",Utility,
363,6808,865.0,v-id,VIDT Datalink,VIDT,Verification,"[{'startDate': '2018-10-15', 'endDate': '2018-12-20', 'type': 'ICO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.4}}}, {'startDate': '2018-09-15', 'endDate': '2018-10-14', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.08}}}]",Utility,
364,127044,867.0,tronpad,TronPad,TRONPAD,DeFi,"[{'startDate': '2021-06-04', 'endDate': '2021-06-04', 'type': 'IDO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.00150000015, 'raise': 150000}}}]",Utility,
365,29441,871.0,kylinnetwork,Kylin Network,KYL,Data Service,"[{'startDate': '2021-03-01', 'endDate': '2021-03-03', 'type': 'IDO', 'tokensForSale': 15000000, 'values': {'USD': {'price': 0.05, 'raise': 750000}}}, {'type': 'Private', 'tokensForSale': 90000000, 'values': {'USD': {'price': 0.03, 'raise': 2700000}}}, {'type': 'Seed', 'tokensForSale': 75000000, 'values': {}}]",Utility,
366,172448,873.0,breederdao,BreederDAO,BREED,Gaming,"[{'startDate': '2022-04-26', 'endDate': '2022-04-29', 'type': 'IDO', 'tokensForSale': 75000000, 'values': {'USD': {'price': 1.5}}}, {'type': 'Seed', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.02, 'raise': 2000000}}}, {'type': 'Private', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.1, 'raise': 10000000}}}, {'type': 'Strategic', 'tokensForSale': 3000000, 'values': {'USD': {'price': 0.15, 'raise': 450000}}}]",Utility,
367,5635,876.0,newton-project,Newton Project,NEW,Blockchain Service,"[{'startDate': '2019-04-16', 'endDate': '2019-04-16', 'type': 'IEO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0024, 'raise': 4200000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}, {'startDate': '2018-03-01', 'endDate': '2018-07-31', 'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'BTC': {'price': 5e-07}, 'USD': {'raise': 31000000}}}]",Utility,
368,169921,884.0,ardana,Ardana,DANA,DeFi,"[{'type': 'Private', 'tokensForSale': 21875000, 'values': {'USD': {'price': 0.3, 'raise': 6562500}}}, {'startDate': '2021-10-28', 'endDate': '2021-10-28', 'type': 'ICO', 'tokensForSale': 2500000, 'values': {'USD': {'price': 0.6, 'raise': 1500000}}}, {'type': 'Seed', 'tokensForSale': 11250000, 'values': {'USD': {'price': 0.24, 'raise': 2700000}}}, {'startDate': '2021-11-04', 'endDate': '2021-11-04', 'type': 'IDO', 'tokensForSale': 833333, 'values': {'USD': {'price': 0.6, 'raise': 500000}}}, {'startDate': '2021-11-21', 'endDate': '2021-11-22', 'type': 'IEO', 'tokensForSale': 166666, 'values': {'USD': {'price': 0.6, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}]",Utility,
369,8638,885.0,troy-trade,Troy,TROY,Financial services,"[{'startDate': '2019-12-03', 'endDate': '2019-12-04', 'type': 'IEO', 'tokensForSale': 800000000, 'values': {'USD': {'price': 0.005, 'hardCap': 4000000, 'raise': 4000000}, 'BNB': {'price': 0.00032875}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'endDate': '2019-08-01', 'type': 'Private', 'tokensForSale': 1200000000, 'values': {'USD': {'price': 0.007, 'hardCap': 8400000, 'raise': 8400000}}}]",Utility,
370,165280,888.0,paribus,Paribus,PBX,Blockchain Service,"[{'startDate': '2021-08-27', 'endDate': '2021-08-27', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0003, 'raise': 150000}}}]",Utility,
371,170191,891.0,nunet,NuNet,NTX,Cloud Computing,"[{'type': 'Private', 'tokensForSale': 144000000, 'values': {'USD': {'price': 0.02}}}, {'startDate': '2021-11-17', 'endDate': '2021-11-21', 'type': 'ICO', 'tokensForSale': 100000000, 'values': {'USD': {'price': 0.02}}}, {'startDate': '2021-11-25', 'endDate': '2021-11-25', 'type': 'IDO', 'tokensForSale': 20000000, 'values': {'USD': {'price': 0.03, 'raise': 600000}}}, {'startDate': '2021-11-15', 'endDate': '2021-11-24', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.03, 'raise': 300000}}}, {'type': 'Seed', 'tokensForSale': 26000000, 'values': {}}]",Utility,
372,3929,895.0,perlin,PERL.eco,PERL,Cloud Computing,"[{'startDate': '2018-07-01', 'endDate': '2018-07-30', 'type': 'Private/Pre-sale', 'tokensForSale': 86375520, 'values': {'USD': {'price': 0.2, 'raise': 15500000}}}, {'startDate': '2019-08-24', 'endDate': '2019-08-25', 'type': 'IEO', 'tokensForSale': 86530500, 'values': {'USD': {'price': 0.07743, 'hardCap': 6700000, 'raise': 6700000}}, 'ieoPlatformExchange': {'id': 2, 'name': 'Binance', 'slug': 'binance'}}, {'startDate': '2018-05-01', 'endDate': '2018-05-30', 'type': 'Pre-sale', 'tokensForSale': 201370680, 'values': {'USD': {'price': 0.12, 'raise': 24500000}}}, {'startDate': '2018-01-01', 'endDate': '2018-01-30', 'type': 'Pre-sale', 'tokensForSale': 206640000, 'values': {'USD': {'price': 0.06, 'raise': 6200000}}}]",Utility,
373,80703,898.0,ethereum-push-notification-service,Ethereum Push Notification Service,PUSH,Blockchain Service,"[{'startDate': '2021-04-13', 'endDate': '2021-04-13', 'type': 'IDO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.12, 'raise': 100000}}}, {'type': 'Seed', 'tokensForSale': 15000000, 'values': {'USD': {'price': 0.05, 'raise': 750000}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 5500000, 'values': {'USD': {'price': 0.12, 'raise': 660000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'raise': 10100000}}}]",Utility,
374,3962,899.0,foam-protocol,FOAM,FOAM,Blockchain Service,"[{'startDate': '2018-07-31', 'endDate': '2018-08-10', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.08, 'hardCap': 24000000, 'raise': 16548796}, 'ETH': {'price': 0.0001379}}}]",,
375,3043,901.0,proximax,Proximax,XPX,,"[{'startDate': '2018-04-15', 'endDate': '2018-04-30', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0094, 'hardCap': 112500000, 'raise': 28712308}}}]",,
376,168948,903.0,gelato,Gelato,GEL,Protocol,"[{'startDate': '2021-09-13', 'endDate': '2021-09-13', 'type': 'Private/Pre-sale', 'tokensForSale': 16827600, 'values': {'USD': {'price': 0.2971, 'raise': 5000000}}}]",Utility,
377,160726,904.0,buying-com,Buying.com,BUY,Financial services,"[{'type': 'Seed', 'tokensForSale': 175000000, 'values': {'USD': {'price': 0.015, 'raise': 2625000}}}, {'type': 'Private', 'tokensForSale': 45000000, 'values': {'USD': {'price': 0.02, 'raise': 900000}}}, {'startDate': '2021-07-14', 'endDate': '2021-07-14', 'type': 'IDO', 'tokensForSale': 60000000, 'values': {'USD': {'price': 0.025, 'raise': 1500000}}}]",Utility,
378,170126,906.0,monkey-ball,MonkeyLeague,MBS,Gaming,"[{'type': 'Private', 'tokensForSale': 120000000, 'values': {'USD': {'price': 0.024, 'raise': 2880000}}}, {'startDate': '2021-12-01', 'endDate': '2021-12-04', 'type': 'IDO', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.04, 'raise': 400000}}}]",Utility,
379,141222,909.0,solrise-finance,Solrise Finance,SLRS,Financial services,"[{'startDate': '2021-06-29', 'endDate': '2021-06-29', 'type': 'IEO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.05, 'raise': 250000}}, 'ieoPlatformExchange': {'id': 127, 'name': 'FTX', 'slug': 'ftx'}}, {'startDate': '2021-07-05', 'endDate': '2021-07-05', 'type': 'IDO', 'tokensForSale': 2480000, 'values': {'USD': {'price': 0.05, 'raise': 124000}}}]",Utility,
380,29491,910.0,polka-foundry,PolkaFoundry ,PKF,Dapp,"[{'startDate': '2021-03-16', 'endDate': '2021-03-16', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.1, 'raise': 100000}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.03, 'raise': 120000}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.04, 'raise': 220000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.06, 'raise': 1100000}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.075, 'raise': 825000}}}, {'startDate': '2021-03-16', 'endDate': '2021-03-16', 'type': 'IDO', 'tokensForSale': 250000, 'values': {'USD': {'price': 0.1, 'raise': 25000}}}]",Utility,
381,89459,918.0,o3swap,O3 Swap,O3,Exchange token,"[{'startDate': '2021-04-07', 'endDate': '2021-04-07', 'type': 'Seed', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.36, 'raise': 1800000}}}, {'type': 'Private', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.75, 'raise': 3750000}}}, {'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IDO', 'tokensForSale': 292000, 'values': {'USD': {'price': 1, 'raise': 292000}}}, {'startDate': '2021-05-12', 'endDate': '2021-05-12', 'type': 'IDO', 'tokensForSale': 150000, 'values': {'USD': {'price': 1, 'raise': 150000}}}, {'startDate': '2021-05-12', 'endDate': '2021-05-12', 'type': 'IDO', 'tokensForSale': 30000, 'values': {'USD': {'price': 1, 'raise': 30000}}}, {'startDate': '2021-05-12', 'endDate': '2021-05-12', 'type': 'IDO', 'tokensForSale': 50000, 'values': {'USD': {'price': 1, 'raise': 50000}}}, {'startDate': '2021-05-12', 'endDate': '2021-05-12', 'type': 'IDO', 'tokensForSale': 150000, 'values': {'USD': {'price': 1, 'raise': 150000}}}, {'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IEO', 'tokensForSale': 150000, 'values': {'USD': {'price': 1, 'raise': 150000}}, 'ieoPlatformExchange': {'id': 23, 'name': 'Gate.io', 'slug': 'gateio'}}, {'startDate': '2021-05-13', 'endDate': '2021-05-13', 'type': 'IEO', 'tokensForSale': 100000, 'values': {'USD': {'price': 1, 'raise': 100000}}, 'ieoPlatformExchange': {'id': 110, 'name': 'MEXC Global', 'slug': 'mxc'}}]",Utility,
382,73429,924.0,mogul-productions,Mogul Productions,STARS,DeFi,"[{'startDate': '2021-03-25', 'endDate': '2021-04-15', 'type': 'ICO', 'tokensForSale': 160000000, 'values': {'USD': {'raise': 14030000}}}]",Utility,
383,21212,925.0,meta,mStable Governance Token,MTA,DeFi,"[{'startDate': '2020-07-18', 'endDate': '2020-07-19', 'type': 'ICO', 'tokensForSale': 2660000, 'values': {}}]",Utility,
384,5148,933.0,metahash,MetaHash,MHC,Blockchain infrastructure,"[{'startDate': '2018-06-29', 'endDate': '2018-08-18', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0391, 'hardCap': 36000000, 'raise': 36000000}, 'ETH': {'price': 6.25e-05, 'hardCap': 57500}}}]",,
385,23260,934.0,atari,Atari Token,ATRI,Gaming,"[{'startDate': '2020-10-29', 'type': 'ICO', 'tokensForSale': 4000000, 'values': {'USD': {'hardCap': 1000000, 'price': 0.25, 'raise': 1000000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.08, 'raise': 514000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.08, 'raise': 100000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.16, 'raise': 1000000}}}]",Utility,
386,100429,937.0,hot-cross,Hot Cross,HOTCROSS,Blockchain Service,"[{'startDate': '2021-05-18', 'endDate': '2021-05-20', 'type': 'IEO', 'tokensForSale': 5000000, 'values': {'USD': {'price': 0.05, 'raise': 250000}}, 'ieoPlatformExchange': {'id': 36, 'name': 'Kucoin', 'slug': 'kucoin'}}, {'startDate': '2021-05-20', 'endDate': '2021-05-20', 'type': 'IDO', 'tokensForSale': 50000000, 'values': {'USD': {'price': 0.05, 'raise': 2500000}}}]",Utility,
387,28313,938.0,exeedme,Exeedme,XED,Blockchain Service,"[{'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.0125, 'raise': 200000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.025, 'raise': 700000}}}, {'startDate': '2020-12-30', 'endDate': '2020-12-30', 'type': 'IDO', 'tokensForSale': 1500000, 'values': {'USD': {'price': 0.05, 'raise': 75000}}}]",Utility,
388,80048,941.0,splyt,SHOPX,SHOPX,DeFi,"[{'startDate': '2021-03-31', 'endDate': '2021-03-31', 'type': 'IDO', 'tokensForSale': 5214285, 'values': {'USD': {'price': 0.042, 'raise': 219000}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.015, 'raise': 500000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.025, 'raise': 750000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.035, 'raise': 700000}}}]",Utility,
389,104259,942.0,epik-prime,EPIK Prime,EPIK,Entertainment,"[{'type': 'Private', 'tokensForSale': 62142857, 'values': {'USD': {'raise': 870000, 'price': 0.014, 'hardCap': 870000}}}, {'type': 'Seed', 'tokensForSale': 338461537, 'values': {'USD': {'price': 0.0065, 'raise': 2200000}}}, {'type': 'Strategic', 'tokensForSale': 85000000, 'values': {'USD': {'price': 0.01, 'raise': 850000}}}, {'startDate': '2021-05-23', 'endDate': '2021-05-30', 'type': 'IDO', 'tokensForSale': 12857142, 'values': {'USD': {'price': 0.014, 'raise': 180000}}}, {'startDate': '2021-08-27', 'endDate': '2021-08-27', 'type': 'IEO', 'tokensForSale': 9000000, 'values': {'USD': {'price': 0.005, 'raise': 45000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}, {'startDate': '2021-08-27', 'endDate': '2021-08-27', 'type': 'IEO', 'tokensForSale': 27000000, 'values': {'USD': {'price': 0.012, 'raise': 324000}}, 'ieoPlatformExchange': {'id': 35, 'name': 'Huobi Global', 'slug': 'huobipro'}}]",Utility,
390,169682,943.0,blockchain-monster-hunt,Blockchain Monster Hunt,BCMC,Gaming,"[{'startDate': '2021-10-12', 'endDate': '2021-10-14', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.09, 'raise': 180000}}}, {'startDate': '2021-10-12', 'endDate': '2021-10-13', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.09, 'raise': 180000}}}, {'startDate': '2021-10-13', 'endDate': '2021-10-13', 'type': 'IDO', 'tokensForSale': 1111111, 'values': {'USD': {'price': 0.09, 'raise': 100000}}}, {'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'raise': 3800000}}}]",Utility,
391,29446,944.0,chainguardians,ChainGuardians,CGG,Gaming,"[{'type': 'Seed', 'tokensForSale': 0, 'values': {'USD': {'price': 0.03, 'raise': 200000}}}, {'type': 'Private', 'tokensForSale': 0, 'values': {'USD': {'price': 0.05, 'raise': 500000}}}, {'type': 'Private/Pre-sale', 'tokensForSale': 0, 'values': {'USD': {'price': 0.07, 'raise': 500000}}}, {'startDate': '2021-03-10', 'endDate': '2021-03-10', 'type': 'IDO', 'tokensForSale': 1800000, 'values': {'USD': {'price': 0.12, 'raise': 216000}}}]",Utility,
392,140040,946.0,sappchat,SappChat,APP,Blockchain Service,"[{'startDate': '2021-06-07', 'endDate': '2021-08-31', 'type': 'Pre-sale', 'tokensForSale': 4000000000, 'values': {'USD': {'price': 0.01, 'raise': 10000000}}}]",,
393,170878,948.0,rainmaker-games,Rainmaker Games,RAIN,Gaming,"[{'type': 'Seed', 'tokensForSale': 55000000, 'values': {'USD': {'price': 0.01, 'raise': 550000}}}, {'type': 'Seed', 'tokensForSale': 40000000, 'values': {'USD': {'price': 0.02, 'raise': 800000}}}, {'type': 'Strategic', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.04, 'raise': 400000}}}, {'type': 'Private', 'tokensForSale': 37500000, 'values': {'USD': {'price': 0.06, 'raise': 2250000}}}, {'type': 'Private 2', 'tokensForSale': 10000000, 'values': {'USD': {'price': 0.25, 'raise': 2250000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 1000000, 'values': {'USD': {'price': 0.25, 'raise': 250000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 2000000, 'values': {'USD': {'price': 0.25, 'raise': 500000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 700000, 'values': {'USD': {'price': 0.25, 'raise': 175000}}}, {'startDate': '2021-12-15', 'endDate': '2021-12-15', 'type': 'IDO', 'tokensForSale': 300000, 'values': {'USD': {'price': 0.25, 'raise': 75000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 800000, 'values': {'USD': {'price': 0.25, 'raise': 200000}}}, {'startDate': '2021-12-16', 'endDate': '2021-12-16', 'type': 'IDO', 'tokensForSale': 360000, 'values': {'USD': {'price': 0.25, 'raise': 90000}}}]",Utility,
394,170090,949.0,dose,DOSE,DOSE,Entertainment,"[{'startDate': '2021-10-15', 'endDate': '2021-10-16', 'type': 'IDO', 'tokensForSale': 3333333, 'values': {'USD': {'price': 0.03, 'raise': 100000}}}, {'startDate': '2021-11-02', 'endDate': '2021-11-03', 'type': 'IDO', 'tokensForSale': 16666666, 'values': {'USD': {'price': 0.03, 'raise': 500000}}}]",Utility,
395,2149,955.0,morpheus-labs,Morpheus Labs,MITX,Blockchain Service,"[{'startDate': '2018-02-23', 'endDate': '2018-04-16', 'type': 'ICO', 'tokensForSale': 0, 'values': {'USD': {'price': 0.1}, 'BTC': {'price': 1.23e-05}, 'ETH': {'price': 0.000125}}}]",,
396,90236,957.0,milc,Media Industry Licensing Content,MLT,Media,"[{'startDate': '2021-05-17', 'endDate': '2021-05-17', 'type': 'IDO', 'tokensForSale': 1888888, 'values': {'USD': {'price': 0.09, 'raise': 170000}}}, {'startDate': '2021-05-17', 'endDate': '2021-05-17', 'type': 'IDO', 'tokensForSale': 1111111, 'values': {'USD': {'price': 0.09, 'raise': 100000}}}, {'type': 'Private', 'tokensForSale': 57000000, 'values': {'USD': {'price': 0.075, 'raise': 4275000}}}]",Utility,
